ADC_Value,mV_Value
17754,3328.87
17755,3329.06
17780,3333.75
17786,3334.87
17790,3335.62
17794,3336.37
17767,3331.31
17766,3331.12
17777,3333.19
17758,3329.63
17769,3331.69
17774,3332.62
17751,3328.31
17740,3326.25
17744,3327.00
17772,3332.25
17763,3330.56
17657,3310.69
17700,3318.75
17738,3325.87
17739,3326.06
17742,3326.62
17729,3324.19
17727,3323.81
17737,3325.69
17754,3328.87
17750,3328.12
17745,3327.19
17730,3324.37
17730,3324.37
17741,3326.44
17749,3327.94
17747,3327.56
17724,3323.25
17628,3305.25
17707,3320.06
17739,3326.06
17741,3326.44
17712,3321.00
17722,3322.87
17716,3321.75
17739,3326.06
17748,3327.75
17749,3327.94
17728,3324.00
17696,3318.00
17701,3318.94
17725,3323.44
17727,3323.81
17735,3325.31
17736,3325.50
17713,3321.19
17696,3318.00
17734,3325.12
17734,3325.12
17667,3312.56
17645,3308.44
17699,3318.56
17714,3321.38
17722,3322.87
17722,3322.87
17713,3321.19
17697,3318.19
17705,3319.69
17709,3320.44
17721,3322.69
17719,3322.31
17723,3323.06
17703,3319.31
17705,3319.69
17733,3324.94
17737,3325.69
17736,3325.50
17648,3309.00
17658,3310.87
17727,3323.81
17739,3326.06
17738,3325.87
17701,3318.94
17706,3319.87
17713,3321.19
17723,3323.06
17723,3323.06
17726,3323.62
17722,3322.87
17708,3320.25
17703,3319.31
17719,3322.31
17727,3323.81
17712,3321.00
17691,3317.06
17593,3298.69
17690,3316.87
17717,3321.94
17718,3322.12
17713,3321.19
17673,3313.69
17699,3318.56
17727,3323.81
17714,3321.38
17732,3324.75
17702,3319.12
17706,3319.87
17713,3321.19
17714,3321.38
17731,3324.56
17720,3322.50
17709,3320.44
17619,3303.56
17688,3316.50
17713,3321.19
17719,3322.31
17720,3322.50
17716,3321.75
17713,3321.19
17719,3322.31
17726,3323.62
17718,3322.12
17715,3321.56
17707,3320.06
17718,3322.12
17728,3324.00
17729,3324.19
17723,3323.06
17705,3319.69
17646,3308.62
17646,3308.62
